fsq_id,Longitude,Latitude,Elevation
43f0db4ff964a5207e2f1fe3,-122.42156,37.758823,18.550079346
4b4bd631f964a5201fa926e3,-122.268038,37.843086,30.583103180
5acaebb06f706a26438d47f8,-122.421598,37.759473,17.048749924
4adabbfff964a5201e2421e3,-122.267028,37.865372,54.371612549
56a86953498ee35f4e8cde5b,-122.402565,37.794054,5.296439648
4abfd903f964a520979220e3,-122.26709,37.865204,53.951759338
5192672a498ef2510e39f67b,-122.26758,37.837633,30.051259995
49f099d3f964a52038691fe3,-122.400764,37.782954,6.914309502
58a6042c005a0f686d9159b2,-121.900621,37.324027,30.494644165
5aac6c7ae0c0c97282b8ccf3,-122.398264,37.764848,8.658099174
4ac9994ef964a52016c020e3,-122.408258,37.786041,15.754463196
562d6734498efab73a388f9b,-122.390971,37.770043,3.662409306
4bd499ea6f6495217ab56dec,-122.389063,37.783911,4.481145382
4249ec00f964a5208f201fe3,-122.43767,37.775527,59.553230286
4a305bb8f964a52057991fe3,-122.266263,37.867062,58.580764771
4b89fd8df964a520735a32e3,-121.876722,37.336259,27.518096924
4e6507dfd22d509a3ab9785b,-122.272807,37.83492,24.026067734
4d63e217625f6dcb9f75705e,-121.902447,37.330035,28.804224014
592f829f0d8a0f7282e8c7c4,-122.39002,37.767273,5.019906044
4bb0f5c0f964a520fe6d3ce3,-122.272245,37.826436,17.438482285
555b8b7d498e2877d4286508,-122.398847,37.79179,4.330898285
61faff3f1bf6c758d92c1e72,-122.397433,37.778732,3.746199608
4cd064c27b6854812e44c1f8,-121.888342,37.343345,22.734783173
4f6f7673e4b08d8da7b0688f,-122.268,37.86605,53.702205658
4a7f4159f964a52074f31fe3,-122.251767,37.836044,51.377368927
566632b8498e606225258075,-122.293915,37.841202,3.895269871
4bc9d0c9cc8cd13a492ebccf,-121.902989,37.341451,22.723121643
50660553e0e249fbec8ef1c6,-121.884303,37.342778,23.434381485
562a7e02498e31c0f71e2a49,-122.398095,37.791194,4.611412525
4bbe247a1416a593c8b5f33c,-122.266104,37.821998,17.304035187
49f4f052f964a5207a6b1fe3,-122.458066,37.778667,68.050666809
588d00f1c0df762b4017bae8,-122.254856,37.79618,10.161391258
4b130e19f964a520709323e3,-122.390181,37.737099,12.969244957
4a42e8c8f964a52066a61fe3,-122.446848,37.775608,71.842636108
5daddd28a4f2c900078367c5,-122.403666,37.789625,15.365731239
4db33103a86e8d27076b1089,-121.880767,37.323564,32.388420105
63f2f0e7d8d011760af70ed5,-122.432636,37.784928,40.115844727
4ec69ef58b81dcfdc266c549,-122.265942,37.796786,8.503308296
49e5893bf964a520d6631fe3,-122.453212,37.786226,76.375038147
4b05b47ff964a52043e122e3,-121.877087,37.336397,27.448261261
45e98072f964a5207e431fe3,-122.430691,37.764169,34.006317139
589d125b005a0f47b970b12b,-122.420411,37.75878,17.924619675
44d3ade1f964a5204b361fe3,-122.394223,37.796062,3.164106846
49bc4271f964a52022541fe3,-122.449863,37.766033,91.271636963
5314d1ae11d2518ca5728259,-122.265209,37.807722,3.970750093
42ab7b00f964a52025251fe3,-121.902989,37.341451,22.723121643
5d6c364f228cfc000885be39,-122.414526,37.75985,10.267233849
49e79762f964a520d0641fe3,-122.42146,37.75834,19.018947601
5299661f498e2a6408e2f17e,-121.883823,37.3178,32.680416107
4a2c53e1f964a5204d971fe3,-122.290239,37.853335,12.591415405
5902b2880e5da82f213c6301,-122.293555,37.841196,4.005344391
5c436cc03fcee8002cc9d0d9,-122.232591,37.780854,11.599930763
4c393e38dfb0e21e2a3ab0a8,-122.432148,37.76458,39.528270721
61c2962dd8024276e91cb963,-122.450296,37.786613,83.859069824
4e31c4302fb6ede816e37534,-122.40604,37.753277,16.470125198
4551a697f964a520e93c1fe3,-121.876391,37.336775,27.255989075
56aaca82498e009d3013a818,-122.451336,37.731711,112.408843994
3fd66200f964a52018f11ee3,-122.483004,37.763473,64.705368042
49f798cff964a520c26c1fe3,-122.390197,37.769057,4.311347961
4a19b62cf964a520387a1fe3,-122.43427,37.750793,61.639328003
5e9baca9d10b66000878b22c,-122.501574,37.762155,27.853820801
49d17c67f964a5208a5b1fe3,-122.397044,37.785524,16.042680740
593ee92bf96b2c5af88f5f76,-122.259289,37.875621,102.472160339
46ae6edaf964a52083491fe3,-122.465189,37.782758,57.138160706
49dad092f964a520b25e1fe3,-122.420858,37.756655,22.154235840
4a5ea637f964a520f9be1fe3,-122.473571,37.780317,51.479286194
54486819498eb70df470216e,-122.434784,37.79698,23.936813354
5aecc94a67e5f2002c35e3a3,-122.425861,37.77581,23.875837326
4b53507df964a520e69627e3,-122.501983,37.757027,28.357463837
4b4917eaf964a520966526e3,-121.912623,37.331576,29.962692261
4e31c4302fb6ede816e37528,-121.87481,37.343353,26.733921051
4ae3412af964a520629221e3,-122.439957,37.716176,62.474517822
49f795c7f964a520bd6c1fe3,-122.498122,37.751151,37.645095825
4c09054ca1b32d7fb1e296f0,-122.390989,37.789841,3.613731146
49f729eff964a5206c6c1fe3,-121.913915,37.323672,34.468936920
630a4372d1387f014383d240,-122.414553,37.802807,9.681813240
511bfb60e4b08d6c9307f46c,-122.4786,37.763728,67.750900269
4c083cc6bbc676b0524346d5,-122.387163,37.741839,4.832124233
5953fc0595a72241ed1ee35e,-122.258899,37.866375,75.091835022
4ceef0660acea35d69fbebae,-122.280485,37.870857,36.725456238
4abfd80af964a520969220e3,-122.422679,37.777752,20.924985886
43fed1fff964a520fe2f1fe3,-122.393475,37.795531,2.466151476
52a67af3498ef4359edd85f4,-122.388056,37.760692,9.584833145
61a69cdccda59c2ad42fc821,-122.391772,37.789748,4.218059540
5afa8af166fc65002ce79c83,-122.272713,37.871802,52.169616699
554076fd498ec1e6a4ae0b23,-122.404478,37.796097,7.580775261
4a562743f964a52091b41fe3,-122.260422,37.855417,57.676067352
4b4bd02bf964a5208ea826e3,-122.425265,37.740274,57.525154114
5e124862b5b5ad00084cb2c6,-122.464973,37.782742,57.660766602
4085b980f964a5208bf21ee3,-122.411464,37.758973,8.650403023
4b0f227ef964a5208d5f23e3,-122.253324,37.86183,84.928215027
594ee6d14c9be64aea37574e,-121.875384,37.332677,28.392494202
4691813ef964a520ab481fe3,-122.251857,37.843845,54.114654541
4af65b71f964a5203d0322e3,-122.412327,37.802749,11.146799088
5418991a498e43d4e7d53b0d,-121.904925,37.332189,26.837930679
4bdb198963c5c9b6c2552668,-122.477632,37.771512,79.323486328
5badaa61f709c1002c6e909e,-122.243589,37.811174,5.872241497
5802c89a38fac47602212cc2,-122.38973,37.736741,14.999481201
570e6979498e636a8f1b2c1a,-122.268847,37.873999,63.642921448
51fab36d498ed9dd7a061492,-122.400884,37.802022,1.838769555
3fd66200f964a520d4ed1ee3,-122.478596,37.763663,67.840354919
59c291b5112c6c0ec95810d4,-121.90456,37.332051,26.632049561
4a70fc10f964a520ebd81fe3,-122.47867,37.76369,67.799148560
45bcc764f964a52009421fe3,-122.251511,37.836586,51.628292084
4eb080d76c25700fa9f283dc,-122.410399,37.746997,16.303842545
4da7775dced7d9235605d06d,-122.281346,37.823693,7.427668571
4f4d2366e4b05dbceaf642e2,-121.877731,37.325683,30.495248795
4ada8cf0f964a520702321e3,-122.286,37.830954,6.842209339
4a8b6942f964a520660c20e3,-122.412247,37.758881,9.274887085
5a1f55b214994667b259eb5a,-122.405087,37.752924,16.649585724
4e68d4d9cc3f39dbbd1e4ded,-122.401217,37.797946,5.649234295
5269d26011d2a7b88168d715,-122.269014,37.869925,54.872093201
4b8479d5f964a520c13731e3,-122.391198,37.732446,28.023630142
6281c06d9689df69ebd3efc4,-122.387273,37.760784,5.491910934
4388f700f964a5201d2b1fe3,-122.40339,37.797094,9.250906944
5cfaf1b2f5e9d7002c841369,-122.441815,37.776549,65.285232544
4b8b003df964a5208e8d32e3,-122.267267,37.833442,28.308013916
41575800f964a520361d1fe3,-122.263559,37.801507,9.057445526
4ab81a99f964a520357c20e3,-122.478235,37.753988,105.567924500
603c74ce0b83da71e9ad1147,-122.274225,37.801065,12.053168297
49e05c38f964a52052611fe3,-122.405295,37.797798,20.487855911
51cb89b3498ecefde020f273,-122.260422,37.87534,96.473556519
5031b899f31c3dae0d25559a,-122.395499,37.737348,16.502016068
57fbb40ecd1057f331ffd3e3,-122.398509,37.787275,7.539874554
4a76413ff964a520b8e21fe3,-122.444611,37.770519,82.359870911
3fd66200f964a52053ed1ee3,-122.415541,37.803744,10.762882233
49be8fe0f964a520b9541fe3,-122.438969,37.773271,61.597934723
45206915f964a520b73a1fe3,-122.408555,37.774061,7.347983837
4fe4d56ce4b05d1edb84a458,-122.252752,37.861873,87.058868408
5be0dc41037be1002c89d017,-121.888917,37.336707,25.697895050
3fd66200f964a52044ed1ee3,-122.406275,37.797397,18.014928818
4abad156f964a5200e8320e3,-122.475752,37.73036,56.766666412
4a626a84f964a52004c41fe3,-122.452926,37.786248,77.380836487
50ee42abe4b08462bdd2fefd,-121.871347,37.364275,25.782072067
5d587ae5a1d53e00089f2fa4,-122.46663,37.764844,79.949745178
4eb5c12c991165b7628e0c3c,-122.411666,37.780619,12.581169128
59cc5892418686045b5bc793,-122.391699,37.773876,2.722597837
6057a1b49000240b6ab7553a,-122.444286,37.725159,59.490997314
59a07c348ad62e286c3c0918,-122.449789,37.766006,91.483558655
4b2d4e69f964a520bdd324e3,-122.405281,37.772024,5.013284206
5578dcc9498e2416e3dd2774,-122.391465,37.771117,3.212890387
4ea4c6f55c5cd12b36a1db80,-122.422253,37.765696,15.458169937
5418d2cd498ee5ccc0ead6cc,-122.258899,37.866375,75.091835022
61ab1fc0d219623886e21306,-122.42774,37.797879,28.153432846
58802d393bd4ab4fd4ae34eb,-121.907944,37.320453,33.549270630
555e58ad498e9137bc49f191,-122.386029,37.749376,3.204998255
4c2bf40c8ef52d7fe34932ba,-122.452853,37.786221,77.682792664
4bc3a2f974a9a5931edad4f6,-122.452057,37.769197,85.614532471
4a9ac750f964a520a43220e3,-122.300074,37.870652,5.500356197
57e7d742498e41e2e5e9c4d2,-121.900894,37.3331,23.892532349
5b4d14ed1f7440003905a7a9,-122.422913,37.805957,17.635704041
4b3b9a0df964a520cf7625e3,-122.44131,37.782533,56.708992004
4e9779a9cc2197883ab989e1,-122.438491,37.776085,61.283302307
4cc3700542d1b60c996a1713,-122.43531,37.771983,51.058879852
580548cf38fa9a9828f34da5,-122.408035,37.784686,11.736515045
563aa3bbcd10ecd30239792c,-122.483831,37.754146,95.703048706
4c60b005b6f3be9ab2126073,-121.886457,37.352242,21.741106033
4d8cab3ffe8d41bdeb40d705,-122.224689,37.775693,11.848614693
550a2592498e39ec12b5721b,-122.251968,37.850761,65.558982849
3fd66200f964a52066ed1ee3,-122.445174,37.770346,82.985580444
4bc77b370050b71392c7b83b,-122.421378,37.781216,26.572368622
4a207e66f964a520937c1fe3,-122.419052,37.764896,8.748769760
4a6692e6f964a520bcc81fe3,-121.87481,37.343353,26.733921051
59e7d9cada2e006b9e519959,-122.425911,37.776655,23.272674561
46917fb2f964a520a7481fe3,-122.252683,37.850708,64.773017883
5cf3e65ecabcff002c8a9702,-121.894278,37.336556,25.696998596
625a094d623ddd661c698ae4,-122.412247,37.758881,9.274887085
5012dc62e4b0e259d29483ed,-122.454592,37.723814,89.691055298
4f25c085e4b0020c302272c5,-122.264627,37.797636,9.742289543
4ff74efee8895184a82bb234,-122.427195,37.776557,26.679901123
4a1b1758f964a520cd7a1fe3,-122.25829,37.865768,75.032829285
57e40ce5498e264f523536d8,-122.39994,37.787231,7.318439484
4aad7627f964a520686020e3,-122.421098,37.793455,58.482330322
5914e8fae1f0aa603aa3c369,-122.41975,37.785195,37.430519104
51d77969498ebf3e103c1e6f,-122.261966,37.836127,35.839324951
4b0c3661f964a520fd3823e3,-121.876309,37.336743,27.151365280
50ab8755e4b0869279a80872,-122.430694,37.764234,34.506317139
5479770b498ecc35f98d3873,-121.886583,37.33057,28.589229584
435ec700f964a52021291fe3,-122.39814,37.783448,15.498010635
573246b1cd105290b8b0fcd1,-122.455748,37.723987,87.788238525
59f4a4825ba0466a8a09d7cb,-122.261158,37.812143,4.178532600
548d1d13498e8e0d8ac97f28,-121.887381,37.333435,26.499900818
4f46e125108184d2b357c7fa,-122.293915,37.841202,3.895269871
4ab58ed5f964a5205d7520e3,-122.463953,37.758386,110.327781677
52e973ac498e9ba67f65257e,-121.897055,37.344269,23.908304214
567b069d498ef1df2450654e,-122.27261,37.804159,14.154026985
4e4d02b1bd413c4cc66df784,-122.487401,37.780331,49.254981995
461604b8f964a52045451fe3,-122.393413,37.778646,6.654008389
4d40d13acb84b60c78c489ab,-122.433941,37.771859,46.552074432
4a2d422ff964a5209c971fe3,-122.44684,37.779104,89.174804688
4aef7bccf964a520c8d821e3,-122.299872,37.865933,6.327336788
4a579f7cf964a5207bb61fe3,-122.419344,37.772257,11.228410721
4a5692fdf964a5206fb51fe3,-122.458173,37.775653,69.131881714
49b06161f964a520ba521fe3,-122.408415,37.776555,5.822077274
5107fc22b0ed34df491330a9,-122.502175,37.756653,27.857654572
4aad7125f964a520556020e3,-122.458974,37.768634,75.693954468
4e7fd43ebe7b414d61ef63d8,-122.497811,37.775903,56.584510803
40de0e00f964a5208e011fe3,-122.268974,37.879613,75.297401428
43a47bc4f964a5204b2c1fe3,-122.267266,37.857058,44.245990753
46917eeef964a520a5481fe3,-122.252613,37.850745,64.793022156
58703af80bc55b0a673d6a24,-122.387054,37.750965,5.059505463
4b871450f964a52059af31e3,-122.508189,37.753021,7.811264038
4bcff5c641b9ef3bae61f9e5,-122.440809,37.716046,62.689998627
4e166517b0fb42f987329f02,-122.406354,37.757402,21.068090439
4df64c2f6284fefe8fcb8d67,-121.909763,37.336966,25.012603760
49fca311f964a520c56e1fe3,-122.256314,37.827732,29.561882019
4b6b038ef964a520a1ec2be3,-122.452924,37.768118,82.825012207
4bcb7c1a511f95216599b1c7,-122.271567,37.849484,31.635025024
508ec8bae4b0aaac8ae8f349,-122.443335,37.799755,6.754459858
48569a17f964a520b6501fe3,-122.497788,37.775513,54.283638000
4ddad998fa7675584c2f092c,-122.477076,37.770608,86.384574890
4bc78ddb92b376b087f14f3a,-122.468146,37.781878,56.457401276
4a8f0f7bf964a520ca1320e3,-122.24656,37.812912,4.791421890
4b9d239df964a520249336e3,-122.278769,37.870987,40.768218994
4d7ffbf5577eb1f7bd3fa0d3,-122.26556,37.826253,22.100023270
4bde24e90ee3a593632b30b0,-122.265733,37.7969,9.408164978
4a336d27f964a5202e9b1fe3,-122.493273,37.781479,65.417144775
4c116becd917c92822b5b562,-122.26748,37.83715,29.369148254
4af367d7f964a5204ded21e3,-122.441854,37.783242,56.386714935
4a8c1959f964a520f60c20e3,-122.398624,37.770963,0.777474642
4ac24af8f964a520989820e3,-122.478932,37.763278,69.005966187
4ec020bbb8f7963bcdde0f6b,-122.440512,37.715872,64.184577942
4abd79c6f964a5208e8a20e3,-122.488954,37.753556,81.411819458
59ec2ba23b8307453b9b787d,-122.412468,37.780852,13.564391136
57293afc498e466374bca6ab,-122.399047,37.784228,8.792466164
516a2025e4b0b25be7de59b6,-122.450978,37.731706,111.465209961
5ab6b34bf5e9d75851f476dc,-122.293845,37.84124,3.928395510
53644323498e8964add3b940,-122.438352,37.776161,61.123538971
4c21afbe34faef3b6f79586d,-122.434648,37.751124,63.154247284
5cfd61ae60d11b002c735184,-121.883748,37.339109,25.060134888
45eaff58f964a5208e431fe3,-122.425736,37.761575,15.128211021
49eb7f48f964a520e5661fe3,-122.424322,37.774033,22.179914474
54d44b32498e9cbc5cdd2a95,-122.269009,37.879788,75.665115356
52f68391498e8f7e37301c92,-122.407804,37.781992,10.967723846
4a89e5c6f964a5204a0920e3,-122.419337,37.786697,39.232696533
52c8aaa411d2c75d43e29ee4,-122.420618,37.744093,30.620859146
4a390f6cf964a520179f1fe3,-122.433291,37.751195,58.508800507
49d00ea2f964a520fa5a1fe3,-122.434363,37.751146,60.912082672
4c68845b607ad13ab3f7a82b,-122.217509,37.779399,17.015323639
4a7f5eecf964a520cef31fe3,-121.912742,37.332454,29.602420807
5a51952ea35dce5caa2c1be8,-122.410642,37.747468,14.046247482
624d005ab6f53606d2fab984,-122.42102,37.759387,17.387207031
5a80fb2aa92d987ed61f1676,-122.500387,37.762671,30.170442581
464793ebf964a5209c461fe3,-122.254814,37.869001,96.701713562
563793a7498e3254318fe624,-122.399957,37.785073,9.586716652
4b3c15fdf964a520958125e3,-122.387163,37.741839,4.832124233
5e5b1e2539aba10008591468,-121.892833,37.340302,24.188016891
56cb6c51cd1041feeed78868,-122.272071,37.871883,53.937427521
4beb4571b3352d7f395156d2,-122.279488,37.870998,38.853820801
4b6ba442f964a520e3132ce3,-122.265466,37.827109,22.904912949
45a163a4f964a520e2401fe3,-122.251502,37.843904,54.364559174
5d55c15a30df3400088061c9,-122.394238,37.780478,7.822838306
4b5c9c4ff964a520c03929e3,-122.261932,37.804406,5.424179077
4bc767fd8b7c9c747d6536cf,-122.473147,37.780415,51.929222107
4a5f41d5f964a52052bf1fe3,-122.266126,37.811182,7.575518608
5f9f4ed0a98ebc4c9c341833,-122.376771,37.740603,4.084362030
4d2793c892b82c0f44c85180,-122.257104,37.832736,34.683261871
5d0a985b972c0d0023090738,-122.404467,37.794693,10.857641220
581d2f64de98371fb9dbecc1,-122.418717,37.760445,13.029431343
4a1070c1f964a520c5761fe3,-122.393075,37.77534,3.567113161
4bdb54f32a3a0f47c282aeb6,-122.4932,37.781452,65.045570374
59f287f1b9ac386c15356d12,-122.26875,37.803175,12.181795120
44ff0c30f964a520a0381fe3,-122.421704,37.769757,13.019255638
45a578cdf964a52000411fe3,-122.412807,37.768378,6.566173553
429ba900f964a52082241fe3,-122.414349,37.802986,9.055522919
509a0e25e4b05e37709f570a,-121.86884,37.346861,27.820692062
4fbfddfbe4b014a2d61339cd,-121.900846,37.329558,27.387001038
5a5ae2e61987ec08f0b75431,-122.263426,37.834058,32.627182007
4b99bb4bf964a520de8e35e3,-121.900153,37.308664,36.495166779
4b07b72cf964a52096ff22e3,-121.881024,37.323021,32.405082703
4a71ba30f964a5206bd91fe3,-122.480007,37.763293,67.438415527
43a89f9df964a520752c1fe3,-122.480935,37.780045,42.851715088
43b439b6f964a520bc2c1fe3,-122.420936,37.751911,27.872808456
5e4327edf828b200082886ff,-122.405685,37.798324,27.025533676
4c6318e7fa7bc928cbc20f27,-122.211546,37.774255,12.563189507
5005c520e4b0a8ae9875b787,-122.423145,37.77837,21.809553146
61425e20de54531607965711,-122.433291,37.751195,58.508800507
5d8acba2029a4a000724a0cd,-122.268351,37.873371,62.130878448
528fd62711d29c24ebb52051,-122.274269,37.795605,4.911496162
5aa35350610f0442f5c167d9,-122.44241,37.799858,6.511059284
4a7e05aaf964a520abf01fe3,-122.479821,37.780588,43.883117676
5a273990a423620ac8bfe98d,-122.262959,37.835922,34.841701508
49ebf313f964a5204b671fe3,-122.479938,37.763331,67.526382446
4f409495e4b0f4e3fb3b7a6c,-122.27233,37.826658,17.210548401
5258a7db11d2c9469e715fd8,-122.418349,37.78576,33.519550323
5bd384991a29250025f0c160,-121.875127,37.343921,26.654479980
4c75bca23adda1435c5908af,-121.897628,37.314949,34.744136810
49fdf226f964a5204c6f1fe3,-122.481247,37.780478,43.057392120
4e3636521850ad8463dc3c3d,-121.885866,37.353236,22.129531860
4a921720f964a520cc1c20e3,-122.424183,37.797139,36.395622253
602ffebea99540111c804c2c,-122.413099,37.787892,42.793674469
55bfc62a498e267807cb865e,-122.266246,37.868011,60.583763123
58d1d4f40b7e9334921a33fd,-122.42146,37.75834,19.018947601
563ffd5dcd10e2a28de734c9,-122.458024,37.781577,64.251693726
5c70e3ca58002c002ca78750,-122.492911,37.781409,63.541309357
49c2a504f964a52011561fe3,-121.89466,37.349001,20.322561264
4b8186c0f964a52084ac30e3,-122.511006,37.774918,8.138046265
573e76dc498e03b8b9bb4e9f,-122.450446,37.731191,106.481307983
5834c1c18ae3637f9e056f92,-121.916017,37.365334,14.645361900
4acec143f964a520d2d120e3,-122.392937,37.781525,11.931756020
4b51489cf964a520bc4927e3,-122.251528,37.83812,45.066108704
4a3d51ecf964a52018a21fe3,-122.449597,37.765172,93.198852539
565b53bb38fae34679d5a247,-122.242677,37.811536,6.460930347
519fcb37498e91a13cb23d6b,-122.418247,37.776751,17.126003265
4c05a764191f20a11473e314,-122.402422,37.794065,5.411277294
58e016ed126ae87997c009b3,-122.391391,37.77109,3.192890406
57196cd7498e15fd218c5d3e,-122.26242,37.819105,16.913558960
4aeb3d87f964a52002c021e3,-122.444913,37.788888,74.201522827
4c3fa1d0b3ce76b0dfef3d9f,-122.45542,37.801669,14.370762825
4b09dcf8f964a520d61e23e3,-121.889749,37.330871,28.267326355
54865955498ee851715a66fd,-122.431435,37.765844,39.696521759
4ac109bef964a520869520e3,-122.268996,37.880801,77.658363342
46c742daf964a520184a1fe3,-122.252576,37.850095,63.886890411
5a9fb0cb8496ca37a723c93f,-121.874904,37.333072,28.239437103
4d3b439e81258cfac5b1af5f,-122.252602,37.85055,64.480850220
4a3d4be3f964a52015a21fe3,-122.435494,37.726682,48.125232697
61a7ad2af8c5e00778294359,-122.441993,37.777123,69.747909546
42717900f964a52076211fe3,-122.464634,37.783062,58.271476746
3fd66200f964a5205af11ee3,-122.402946,37.796867,7.522116661
437e6b00f964a520b72a1fe3,-122.422291,37.805663,19.895902634
4c139d40a1010f4733dc4a18,-122.426927,37.761124,18.114170074
631250f2cab1442e236e3690,-122.391182,37.78094,8.127894402
5f6f6e036e051e459860738e,-121.887112,37.331091,28.367708206
5b89f7f6a0215b002c7cfd73,-122.390425,37.736362,15.958342552
4db8bd730cb6ddfae4278300,-121.912227,37.332195,29.509996414
57094904cd1079e8d3b3dbbb,-122.453567,37.786166,75.964355469
3fd66200f964a52090ed1ee3,-122.405827,37.789787,21.577537537
4b82f077f964a5205aee30e3,-122.392958,37.729469,16.036235809
49cc360ef964a52053591fe3,-121.89677,37.350952,18.730718613
4a930b8ef964a520a11e20e3,-122.271958,37.817735,10.352822304
4bafe36af964a5201f293ce3,-122.286919,37.870372,24.707019806
521976ec11d2ae1cd332127b,-122.246443,37.813378,4.480132103
521fad7711d2ef5f512f4e73,-122.262178,37.836079,35.496360779
4aa9b3b7f964a520f55420e3,-122.387159,37.741774,4.683989048
4695204ef964a520dd481fe3,-122.422033,37.743789,29.827178955
40ff0380f964a520430b1fe3,-122.268919,37.880709,77.693946838
4af49f49f964a5206cf421e3,-122.290413,37.858809,15.166586876
43c12ef9f964a520392d1fe3,-122.458231,37.77542,69.854904175
50a40e56e4b08a3c653f18c5,-122.441241,37.782571,56.688217163
55ccec5e498e015b5c6a0eb2,-122.403721,37.788118,14.392299652
58a8fc412321c67cca7ee144,-122.431853,37.785021,41.977222443
5e4c79ab2688de0008aca301,-122.456489,37.781075,66.548851013
4aca37f5f964a520eac020e3,-122.446628,37.779152,89.208702087
515eeb86e4b009aa31d5af65,-122.45196,37.800138,14.741259575
49fe8348f964a520a76f1fe3,-122.426884,37.743418,39.463272095
562994a7498e06f68c0bd2c2,-122.292419,37.868651,15.973121643
3fd66200f964a5204eed1ee3,-122.422776,37.772125,17.059507370
61bc16c674259b278ca2a77b,-122.466322,37.782541,55.957405090
4a635294f964a520bfc41fe3,-122.427497,37.797408,31.685224533
506b9478e4b0fa7d3a466c6c,-122.404251,37.772789,5.051015854
49cebb1bf964a520785a1fe3,-122.270483,37.803372,12.918131828
4ac91f2ef964a520babe20e3,-122.455733,37.781623,65.917579651
52f934d711d2f1eaaa247732,-122.410932,37.770612,6.329255581
40bbc700f964a520b0001fe3,-122.412227,37.773127,10.319215775
4bd666835631c9b640eca530,-121.899932,37.324535,29.688640594
4bfeeca1369476b088128d1f,-122.273211,37.871732,51.117473602
4bdddce8ffdec92861bbe6a1,-122.254018,37.794086,8.547927856
5b958dd965211f002cdd93ab,-122.258807,37.868505,81.718582153
569706a6498ef01aa423a6b2,-122.393995,37.795851,2.966958046
50bec17be4b089ddbd7a523b,-122.259842,37.875253,99.147102356
52afcc5e498e0ad883a9f1bb,-122.26615,37.867593,60.342876434
4c6bfd746af58cfa3b778517,-122.389997,37.791256,3.391416788
4b6f51e6f964a5201beb2ce3,-122.271429,37.827216,18.481332779
53c9a089498eaf3f8a25da03,-122.212139,37.773328,11.060676575
4a3d4bd3f964a52014a21fe3,-122.26315,37.79853,8.789617538
4ef930e9775b54cdb5fd28bd,-122.478739,37.763652,68.036437988
49ed2ea4f964a520d0671fe3,-122.387491,37.787657,3.234213114
4a95e29af964a5203a2520e3,-122.254847,37.794776,9.087491989
4c8a72e23dc2a1cda907ad32,-122.417903,37.779424,19.494775772
57746b60498ea064178a9fe8,-122.422145,37.765084,14.713337898
52d055ce498e60ac37be881e,-122.254066,37.794932,9.735307693
3fd66200f964a520a8ed1ee3,-122.414976,37.763835,6.233636856
564e0e98498ee2cb338012bc,-122.412758,37.763906,7.474345207
5ddd8cbe49a8da0007143e5e,-122.252724,37.851423,64.986587524
4aab313cf964a520385920e3,-121.900566,37.308372,36.921585083
570fbb58498ef98443cf26fb,-122.391592,37.770846,3.216822386
4460d33cf964a52009331fe3,-122.433532,37.7698,48.650115967
4a0f2588f964a5202f761fe3,-122.267296,37.866299,55.075935364
4d9390454f78f04d277fe5b9,-122.291259,37.810238,6.323303699
50be8ac5f31c223ae77cdeb7,-122.403857,37.796503,5.485636234
49f00938f964a52029691fe3,-122.26864,37.809834,5.070948124
49e50d2df964a52087631fe3,-122.26718,37.836911,29.225448608
59ac497bfdb9a734ddbbb172,-121.883748,37.339109,25.060134888
4a3e9f70f964a52027a31fe3,-122.453058,37.78725,81.759086609
4b552f33f964a52005de27e3,-122.262774,37.804082,9.561540604
4b1ee998f964a5207b2124e3,-122.40999,37.775284,7.864993572
52509016498efba365a2f4de,-122.422289,37.777226,20.088365555
4b5b53cef964a520e3f428e3,-122.479668,37.763614,67.659515381
454f45eef964a520d43c1fe3,-122.42686,37.743028,40.149005890
4b1c8c7ef964a520600824e3,-122.500387,37.762671,30.170442581
4d84f4905e70224b791f1809,-122.273206,37.834367,23.324907303
4c99074d05a1b1f781999253,-121.901161,37.332752,26.454830170
4b01caccf964a520754522e3,-122.402945,37.78955,11.771421432
5cc327db8c812a002c2983d7,-122.269905,37.880373,73.589408875
55762589498e5d30657a5912,-122.268834,37.880487,77.798263550
4a1a4e57f964a520937a1fe3,-122.257369,37.827358,27.578859329
4bf17ba524f19c748d66f983,-122.40137,37.801756,2.460018158
5bce8a45f1fdaf0039de5099,-121.892456,37.353293,20.122081757
4b54e530f964a520edd127e3,-122.264445,37.80693,5.757390976
49fe6217f964a5209d6f1fe3,-122.252303,37.851585,66.152503967
4a7501d4f964a52042e01fe3,-122.477826,37.754347,105.373054504
62d357c339fe1a785564a977,-122.456473,37.802502,13.266445160
50e8aae7e4b074c1b95e4330,-122.484806,37.753679,94.619438171
4b1ab2dbf964a520acef23e3,-122.257104,37.832736,34.683261871
514e09d7e4b05bcb24168d4e,-121.894915,37.336413,26.080638885
4a972c5ff964a520ce2820e3,-122.264728,37.826773,23.315635681
4ace3dd5f964a52056cf20e3,-122.408118,37.788534,26.276988983
4b033317f964a520704d22e3,-122.44698,37.798365,17.609231949
4bef655ec80dc928daf027e3,-122.281018,37.835412,13.605204582
538fcfd111d23f0c4f56c6bf,-122.393409,37.795634,1.606330395
5c2953059be522002c154ac6,-122.475528,37.763867,72.715599060
4e31c4302fb6ede816e37522,-122.267249,37.858007,44.779640198
4ba590c6f964a520c61239e3,-122.224685,37.775627,11.848449707
4ee965055c5c0575fa5a3fe7,-122.401182,37.790044,8.669013977
4f3210ba19833175d60d105e,-122.393254,37.722321,7.370798111
